Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1036061;Поступление зарплаты на счет;Ремонт;1;0.25;мужской;0;0;среднее;вспомогательный персонал;>250;0;44;39;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1036081;Поступление зарплаты на счет;Ремонт;0;0.28;мужской;3;0;высшее;специалист;< 50;0;193;40;Другое;Иная форма;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;3;28;3;0;0;29;43;0;0;0;0;0;0;0
1;1036101;2НДФЛ;Ремонт;1;0.3;мужской;0;0;высшее;специалист;>250;0;66;31;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036121;Поступление зарплаты на счет;Ремонт;0;0.18;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;11;32;Торговля;ООО;женат / замужем;1;0;0;0;0;0.2108843537;1;0;0;0;0.1666666667;1;5;116;6;0;0;20;102;1;1;1;1;0;0;0
1;1036141;2НДФЛ;Покупка недвижимости/ строительство;1;0.52;мужской;0;0;высшее;менеджер среднего звена;< 50;0;17;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036161;2НДФЛ;Ремонт;1;0.37;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036181;2НДФЛ;Ремонт;1;0.37;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;44;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036201;Форма банка (без печати работодателя);Ремонт;1;0.57;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;21;39;Торговля;ООО;женат / замужем;1;1;1;1;1;0.0034129693;1;0;0;0;0.5555555556;5;4;292;9;3;2;17;94;1;0;0;0;0;0;0
1;1036221;Поступление зарплаты на счет;Ремонт;0;0.59;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;122;44;Торговля;ЗАО;холост / не замужем;1;0;0;0;0;0.1818181818;0;3;1;1;0.75;3;1;9;4;1;0;0;91;1;0;0;0;0;0;0
1;1036241;Форма банка (без печати работодателя);Ремонт;1;0.16;мужской;1;0;высшее;менеджер среднего звена;>250;0;31;42;Другое;Иная форма;холост / не замужем;1;0;0;0;0;0.1333333333;1;0;0;0;0.1666666667;1;5;130;6;1;1;9;105;1;0;0;0;0;0;0
1;1036261;2НДФЛ;Ремонт;1;0.39;мужской;0;0;высшее;менеджер высшего звена;< 50;0;123;51;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.25;1;3;30;4;1;1;13;85;0;0;0;0;0;0;0
1;1036281;Поступление зарплаты на счет;Ремонт;1;0.43;мужской;0;0;высшее;вспомогательный персонал;< 50;0;28;26;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036301;Форма банка (без печати работодателя);Обучение;0;0.21;мужской;1;0;высшее;менеджер среднего звена;>250;0;122;41;Информационные технологии;ЗАО;женат / замужем;0;0;0;0;0;0.1724137931;1;1;0;0;0.4;2;3;96;5;1;3;3;65;1;0;0;0;0;0;0
1;1036321;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;специалист;>250;1;119;33;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;1;0;0;0.1666666667;1;5;71;6;1;2;5;103;0;0;0;0;0;0;0
1;1036341;2НДФЛ;Ремонт;0;0.22;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036361;Поступление зарплаты на счет;Ремонт;0;0.22;мужской;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036381;2НДФЛ;Ремонт;1;0.21;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;67;47;Сельское и лесное хозяйство;ЗАО;женат / замужем;2;2;2;2;2;0;0;0;0;0;0.5;3;3;33;6;2;0;6;43;0;0;0;0;0;0;0
1;1036401;Поступление зарплаты на счет;Ремонт;1;0.54;женский;1;0;среднее;вспомогательный персонал;>250;0;66;33;Торговля;ЗАО;холост / не замужем;1;1;0;0;0;0;0;0;0;0;1;3;0;90;3;1;0;11;38;0;0;0;0;0;0;0
1;1036421;2НДФЛ;Покупка автомобиля;0;0.45;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;< 50;0;12;27;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0.2255639098;0;0;0;0;0.1666666667;1;5;103;6;0;2;20;42;1;0;0;0;0;0;0
1;1036441;2НДФЛ;Покупка автомобиля;1;0.23;мужской;1;0;высшее;вспомогательный персонал;< 50;3;40;27;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036461;Свободная форма с печатью работодателя;Покупка земли;0;0.35;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036481;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;2;0;высшее;специалист;< 50;0;48;33;Другое;ЗАО;женат / замужем;6;4;1;1;1;0;1;0;0;0;0.7777777778;7;2;179;9;1;0;6;69;0;0;0;0;0;0;0
1;1036501;2НДФЛ;Ремонт;0;0.35;мужской;0;0;высшее;менеджер среднего звена;>250;0;317;48;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036521;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.53;женский;0;0;высшее;вспомогательный персонал;>250;0;33;23;Торговля;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;1;1;0;8;1;0;0;7;7;0;0;0;0;0;0;0
1;1036541;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.36;женский;0;0;высшее;специалист;>250;1;18;50;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.1904761905;1;0;0;0;0;0;2;51;2;0;0;80;84;1;1;1;1;0;0;0
1;1036561;2НДФЛ;Ремонт;0;0.42;женский;1;0;второе высшее;менеджер среднего звена;>250;1;11;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036581;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;среднее;менеджер среднего звена;>250;0;28;58;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036601;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.27;мужской;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036621;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;специалист;>250;0;59;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036641;Форма банка (без печати работодателя);Ремонт;0;0.16;мужской;1;0;высшее;рабочий;>250;0;20;25;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.0588235294;0;0;0;0;1;1;0;32;1;0;0;36;36;1;0;0;0;0;0;0
1;1036661;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;2;0;среднее-специальное;рабочий;>250;0;19;38;Торговля;ЗАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;10;2;0;0;46;111;0;0;0;0;0;0;0
1;1036681;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;1;6;35;Торговля;ООО;холост / не замужем;2;2;0;0;0;0.05;0;1;1;1;0.6;3;2;38;5;1;0;1;47;1;0;0;0;0;0;0
1;1036701;2НДФЛ;Покупка автомобиля;0;0.24;мужской;1;0;высшее;вспомогательный персонал;>250;0;65;39;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.6666666667;2;1;72;3;1;1;10;76;0;0;0;0;0;0;0
1;1036721;2НДФЛ;Покупка недвижимости/ строительство;1;0.28;мужской;1;0;высшее;специалист;>250;0;132;34;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036741;;Покупка бытовой техники;1;;мужской;0;0;незаконченное высшее;;;0;27;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036761;Поступление зарплаты на счет;Покупка мебели;1;0.59;женский;0;0;среднее-специальное;специалист;>250;0;134;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036781;2НДФЛ;Обучение;1;0.59;женский;0;0;высшее;специалист;>250;0;47;29;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;2;0;60;2;0;0;7;52;0;0;0;0;0;0;0
1;1036801;Форма банка (без печати работодателя);Ремонт;1;0.56;мужской;0;0;высшее;специалист;>250;0;93;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036821;Свободная форма с печатью работодателя;Отпуск;1;0.47;мужской;2;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036841;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.38;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036861;Поступление зарплаты на счет;Другое;1;0.29;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;37;24;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036881;Поступление зарплаты на счет;Ремонт;1;0.54;мужской;1;0;среднее;специалист;>250;0;6;27;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;35;2;0;0;33;33;0;0;0;0;0;0;0
1;1036901;2НДФЛ;Ремонт;1;0.22;мужской;2;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036921;2НДФЛ;Покупка недвижимости/ строительство;1;0.19;женский;0;0;высшее;специалист;>250;0;74;43;Торговля;Иная форма;женат / замужем;1;1;1;1;0;0.0526315789;0;1;1;0;0.6;3;2;126;5;0;2;2;70;1;0;0;0;0;0;0
1;1036941;Поступление зарплаты на счет;Ремонт;1;0.29;мужской;1;0;незаконченное высшее;специалист;>250;1;31;25;Другое;ООО;женат / замужем;1;1;1;0;0;0.0476190476;0;0;0;0;0.5;1;1;20;2;0;1;17;17;1;0;0;0;0;0;0
1;1036961;2НДФЛ;Ремонт;0;0.38;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1036981;Форма банка (без печати работодателя);Ремонт;1;0.29;женский;0;0;ученая степень;менеджер среднего звена;>250;0;159;50;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1037001;Форма банка (без печати работодателя);Ремонт;1;0.51;мужской;2;0;высшее;специалист;>250;0;159;36;Торговля;Иная форма;женат / замужем;1;0;0;0;0;0.0693069307;0;0;0;0;0.3333333333;2;4;94;6;1;3;10;95;1;0;0;0;0;0;0
1;1037021;2НДФЛ;Ремонт;1;0.19;женский;0;0;высшее;специалист;>250;0;17;43;Другое;Иная форма;холост / не замужем;2;1;0;0;0;0;1;1;1;0;0.75;3;1;33;4;0;1;2;38;0;0;0;0;0;0;0
1;1037041;2НДФЛ;Покупка недвижимости/ строительство;1;0.55;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1037061;2НДФЛ;Ремонт;0;0.44;женский;0;0;высшее;специалист;>250;3;65;32;Торговля;ООО;холост / не замужем;3;2;2;2;1;0;0;1;1;0;1;2;0;17;2;1;0;2;28;0;0;0;0;0;0;0
1;1037081;Поступление зарплаты на счет;Ремонт;0;0.31;мужской;2;0;высшее;менеджер среднего звена;>250;0;47;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1037101;Форма банка (без печати работодателя);Другое;1;0.07;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;42;45;Торговля;ООО;женат / замужем;4;3;2;2;0;0;0;0;0;0;0;0;5;67;5;0;1;28;87;0;0;0;0;0;0;0
1;1037121;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.26;мужской;1;0;высшее;специалист;>250;0;15;41;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
